,trip_id,route_id,stop_id,vehicle_id,time_of_day,service_date,dist_along_route,stop_num_from_call,estimated_arrival_time,actual_arrival_time,shape_id
0,CA_A6-Weekday-SDon-036000_X21_302,X21,403239.0,2652.0,2016-01-04 12:00:00,20160104.0,47647.7396429,1.0,52.3535738178,291.133652,X210011
1,CA_A6-Weekday-SDon-036000_X21_302,X21,403245.0,2652.0,2016-01-04 12:00:00,20160104.0,47647.7396429,4.0,577.386509397,740.628336,X210011
2,CA_A6-Weekday-SDon-036000_X21_302,X21,403245.0,2652.0,2016-01-04 12:05:00,20160104.0,48579.886875,3.0,509.825315885,440.628336,X210011
3,CA_A6-Weekday-SDon-036000_X21_302,X21,403245.0,2652.0,2016-01-04 12:10:00,20160104.0,49514.8376923,1.0,145.186456632,140.628336,X210011
4,CA_A6-Weekday-SDon-037500_MISC_433,X11,404242.0,2653.0,2016-01-04 12:00:00,20160104.0,20437.6609677,7.0,1696.66624732,1109.293769,X110053
5,CA_A6-Weekday-SDon-037500_MISC_433,X11,404242.0,2653.0,2016-01-04 12:05:00,20160104.0,25424.176129,7.0,1172.77776805,809.293769,X110053
6,CA_A6-Weekday-SDon-037500_MISC_433,X11,404242.0,2653.0,2016-01-04 12:10:00,20160104.0,28694.25,7.0,829.220399434,509.293769,X110053
7,CA_A6-Weekday-SDon-037500_MISC_433,X11,404242.0,2653.0,2016-01-04 12:15:00,20160104.0,29648.3953968,5.0,383.216637329,209.293769,X110053
8,CA_A6-Weekday-SDon-037500_X21_303,X21,403239.0,2584.0,2016-01-04 12:00:00,20160104.0,40989.1775,1.0,440.217928481,1204.822028,X210011
9,CA_A6-Weekday-SDon-037500_X21_303,X21,403239.0,2584.0,2016-01-04 12:05:00,20160104.0,44084.544031,1.0,259.891190191,904.822028,X210011
10,CA_A6-Weekday-SDon-037500_X21_303,X21,403239.0,2584.0,2016-01-04 12:10:00,20160104.0,45887.5356842,1.0,154.854322755,604.822028,X210011
11,CA_A6-Weekday-SDon-037500_X21_303,X21,403239.0,2584.0,2016-01-04 12:15:00,20160104.0,47561.7876224,1.0,57.3174436593,304.822028,X210011
12,CA_A6-Weekday-SDon-037500_X21_303,X21,403245.0,2584.0,2016-01-04 12:00:00,20160104.0,40989.1775,4.0,964.57117121,1749.275731,X210011
13,CA_A6-Weekday-SDon-037500_X21_303,X21,403245.0,2584.0,2016-01-04 12:05:00,20160104.0,44084.544031,4.0,784.244432921,1449.275731,X210011
14,CA_A6-Weekday-SDon-037500_X21_303,X21,403245.0,2584.0,2016-01-04 12:10:00,20160104.0,45887.5356842,4.0,679.207565485,1149.275731,X210011
15,CA_A6-Weekday-SDon-037500_X21_303,X21,403245.0,2584.0,2016-01-04 12:15:00,20160104.0,47561.7876224,4.0,581.670686389,849.275731,X210011
16,CA_A6-Weekday-SDon-037500_X21_303,X21,403245.0,2584.0,2016-01-04 12:20:00,20160104.0,48608.3546875,3.0,496.496388219,549.275731,X210011
17,CA_A6-Weekday-SDon-037500_X21_303,X21,403245.0,2584.0,2016-01-04 12:25:00,20160104.0,49116.8661538,2.0,288.201149777,249.275731,X210011
18,CA_A6-Weekday-SDon-038000_S53_307,S53,307203.0,7067.0,2016-01-04 12:00:00,20160104.0,9460.94935484,1.0,375.293051319,515.40483,S530118
19,CA_A6-Weekday-SDon-038000_S53_307,S53,307203.0,7067.0,2016-01-04 12:05:00,20160104.0,10927.7074194,1.0,243.610023957,215.40483,S530118
20,CA_A6-Weekday-SDon-038500_MISC_432,S76,201612.0,8217.0,2016-01-04 12:00:00,20160104.0,10315.4889362,1.0,37.6310630016,83.439729,S760058
21,CA_A6-Weekday-SDon-038500_S93_303,S93,301707.0,7065.0,2016-01-04 12:00:00,20160104.0,10396.1077419,3.0,611.207449719,690.750889,S930077
22,CA_A6-Weekday-SDon-038500_S93_303,S93,301707.0,7065.0,2016-01-04 12:05:00,20160104.0,13389.84875,3.0,290.057631006,390.750889,S930077
23,CA_A6-Weekday-SDon-038500_S93_303,S93,301707.0,7065.0,2016-01-04 12:10:00,20160104.0,14006.9909677,2.0,98.6396604083,90.750889,S930077
24,CA_A6-Weekday-SDon-038500_S93_303,S93,307203.0,7065.0,2016-01-04 12:00:00,20160104.0,10396.1077419,1.0,326.447130485,322.411813,S930077
25,CA_A6-Weekday-SDon-038500_S93_303,S93,307203.0,7065.0,2016-01-04 12:05:00,20160104.0,13389.84875,1.0,5.29731177227,22.411813,S930077
26,CA_A6-Weekday-SDon-039000_MISC_434,X21,403239.0,2587.0,2016-01-04 12:00:00,20160104.0,11621.2132258,2.0,2505.05349006,2520.647182,X210011
27,CA_A6-Weekday-SDon-039000_MISC_434,X21,403239.0,2587.0,2016-01-04 12:05:00,20160104.0,17932.5090323,2.0,1823.84076441,2220.647182,X210011
28,CA_A6-Weekday-SDon-039000_MISC_434,X21,403239.0,2587.0,2016-01-04 12:10:00,20160104.0,24290.7126984,1.0,1412.8295166,1920.647182,X210011
29,CA_A6-Weekday-SDon-039000_MISC_434,X21,403239.0,2587.0,2016-01-04 12:15:00,20160104.0,31460.9392063,1.0,995.170078912,1620.647182,X210011
30,CA_A6-Weekday-SDon-039000_MISC_434,X21,403239.0,2587.0,2016-01-04 12:20:00,20160104.0,39363.2377778,1.0,534.868082295,1320.647182,X210011
31,CA_A6-Weekday-SDon-039000_MISC_434,X21,403239.0,2587.0,2016-01-04 12:25:00,20160104.0,42129.5953226,1.0,373.730169103,1020.647182,X210011
32,CA_A6-Weekday-SDon-039000_MISC_434,X21,403239.0,2587.0,2016-01-04 12:30:00,20160104.0,44767.414375,1.0,220.079510937,720.647182,X210011
33,CA_A6-Weekday-SDon-039000_MISC_434,X21,403245.0,2587.0,2016-01-04 12:00:00,20160104.0,11621.2132258,5.0,3029.33891846,3106.672493,X210011
34,CA_A6-Weekday-SDon-039000_MISC_434,X21,403245.0,2587.0,2016-01-04 12:05:00,20160104.0,17932.5090323,5.0,2348.1261928,2806.672493,X210011
35,CA_A6-Weekday-SDon-039000_MISC_434,X21,403245.0,2587.0,2016-01-04 12:10:00,20160104.0,24290.7126984,4.0,1937.11494499,2506.672493,X210011
36,CA_A6-Weekday-SDon-039000_MISC_434,X21,403245.0,2587.0,2016-01-04 12:15:00,20160104.0,31460.9392063,4.0,1519.45550731,2206.672493,X210011
37,CA_A6-Weekday-SDon-039000_MISC_434,X21,403245.0,2587.0,2016-01-04 12:20:00,20160104.0,39363.2377778,4.0,1059.15351069,1906.672493,X210011
38,CA_A6-Weekday-SDon-039000_MISC_434,X21,403245.0,2587.0,2016-01-04 12:25:00,20160104.0,42129.5953226,4.0,898.0155975,1606.672493,X210011
39,CA_A6-Weekday-SDon-039000_MISC_434,X21,403245.0,2587.0,2016-01-04 12:30:00,20160104.0,44767.414375,4.0,744.364939334,1306.672493,X210011
40,CA_A6-Weekday-SDon-039000_MISC_435,S52,202788.0,8209.0,2016-01-04 12:00:00,20160104.0,8975.2115873,1.0,54.9731958526,47.64444,S520109
41,CA_A6-Weekday-SDon-039000_S53_309,S53,200128.0,7081.0,2016-01-04 12:00:00,20160104.0,7864.88741935,5.0,185.514656823,172.996414,S530118
42,CA_A6-Weekday-SDon-039000_S53_309,S53,307203.0,7081.0,2016-01-04 12:00:00,20160104.0,7864.88741935,10.0,775.495571322,1059.283123,S530118
43,CA_A6-Weekday-SDon-039000_S53_309,S53,307203.0,7081.0,2016-01-04 12:05:00,20160104.0,9281.73896,3.0,461.308675707,759.283123,S530118
44,CA_A6-Weekday-SDon-039000_S53_309,S53,307203.0,7081.0,2016-01-04 12:10:00,20160104.0,9905.65177419,1.0,335.3475095,459.283123,S530118
45,CA_A6-Weekday-SDon-039000_S53_309,S53,307203.0,7081.0,2016-01-04 12:15:00,20160104.0,13014.3860123,1.0,56.2680829176,159.283123,S530118
46,CA_A6-Weekday-SDon-039000_S66_301,S66,202692.0,8230.0,2016-01-04 12:00:00,20160104.0,9238.5075,1.0,3.45887274887,5.735423,S660044
47,CA_A6-Weekday-SDon-039000_X14_306,X14,805033.0,2660.0,2016-01-04 12:00:00,20160104.0,8526.51909091,4.0,599.384451127,723.63646,X140122
48,CA_A6-Weekday-SDon-039000_X14_306,X14,805033.0,2660.0,2016-01-04 12:05:00,20160104.0,10109.12,1.0,260.888571622,423.63646,X140122
49,CA_A6-Weekday-SDon-039000_X14_306,X14,805033.0,2660.0,2016-01-04 12:10:00,20160104.0,11346.9970968,1.0,165.340698976,123.63646,X140122
50,CA_A6-Weekday-SDon-039000_X14_306,X14,805038.0,2660.0,2016-01-04 12:00:00,20160104.0,8526.51909091,10.0,1599.99404497,1410.239795,X140122
51,CA_A6-Weekday-SDon-039000_X14_306,X14,805038.0,2660.0,2016-01-04 12:05:00,20160104.0,10109.12,7.0,1261.49816547,1110.239795,X140122
52,CA_A6-Weekday-SDon-039000_X14_306,X14,805038.0,2660.0,2016-01-04 12:10:00,20160104.0,11346.9970968,7.0,1165.95029282,810.239795,X140122
53,CA_A6-Weekday-SDon-039000_X14_306,X14,805038.0,2660.0,2016-01-04 12:15:00,20160104.0,16163.7220635,5.0,714.613184221,510.239795,X140122
54,CA_A6-Weekday-SDon-039000_X14_306,X14,805038.0,2660.0,2016-01-04 12:20:00,20160104.0,19147.8139583,2.0,256.744880711,210.239795,X140122
55,CA_A6-Weekday-SDon-039200_S5181_302,S51,200142.0,7034.0,2016-01-04 12:00:00,20160104.0,8120.02,5.0,298.227847564,320.060024,S510082
56,CA_A6-Weekday-SDon-039200_S5181_302,S51,200142.0,7034.0,2016-01-04 12:05:00,20160104.0,9131.10096774,1.0,34.5502483621,20.060024,S510082
57,CA_A6-Weekday-SDon-039200_S5181_302,S51,200149.0,7034.0,2016-01-04 12:00:00,20160104.0,8120.02,11.0,642.848898638,687.600359,S510082
58,CA_A6-Weekday-SDon-039200_S5181_302,S51,200149.0,7034.0,2016-01-04 12:05:00,20160104.0,9131.10096774,7.0,379.171299436,387.600359,S510082
59,CA_A6-Weekday-SDon-039200_S5181_302,S51,200149.0,7034.0,2016-01-04 12:10:00,20160104.0,10357.4548387,3.0,114.491318306,87.600359,S510082
60,CA_A6-Weekday-SDon-039300_S54_302,S54,805012.0,8200.0,2016-01-04 12:00:00,20160104.0,9305.54347368,4.0,167.467481688,141.979782,S540084
61,CA_A6-Weekday-SDon-039400_S4696_304,S96,200261.0,7030.0,2016-01-04 12:00:00,20160104.0,7873.88225806,2.0,131.503689223,179.764302,S960062
62,CA_A6-Weekday-SDon-039400_S4696_304,S96,200266.0,7030.0,2016-01-04 12:00:00,20160104.0,7873.88225806,4.0,379.463879765,393.121665,S960062
63,CA_A6-Weekday-SDon-039400_S4696_304,S96,200266.0,7030.0,2016-01-04 12:05:00,20160104.0,8851.20225806,1.0,59.9723321802,93.121665,S960062
64,CA_A6-Weekday-SDon-039500_MISC_439,S76,201606.0,8205.0,2016-01-04 12:00:00,20160104.0,8515.6275,4.0,114.108276327,66.202114,S760058
65,CA_A6-Weekday-SDon-039500_MISC_439,S76,201612.0,8205.0,2016-01-04 12:00:00,20160104.0,8515.6275,10.0,439.181900116,419.0,S760058
66,CA_A6-Weekday-SDon-039500_MISC_439,S76,201612.0,8205.0,2016-01-04 12:05:00,20160104.0,9992.5083871,2.0,111.901868497,119.0,S760058
67,CA_A6-Weekday-SDon-039500_S53_303,S53,200128.0,7075.0,2016-01-04 12:00:00,20160104.0,7352.41554217,7.0,303.893200013,445.984241,S530118
68,CA_A6-Weekday-SDon-039500_S53_303,S53,200128.0,7075.0,2016-01-04 12:05:00,20160104.0,8350.42870968,3.0,112.153388281,145.984241,S530118
69,CA_A6-Weekday-SDon-039500_S53_303,S53,307203.0,7075.0,2016-01-04 12:00:00,20160104.0,7352.41554217,12.0,893.743375343,1644.98215,S530118
70,CA_A6-Weekday-SDon-039500_S53_303,S53,307203.0,7075.0,2016-01-04 12:05:00,20160104.0,8350.42870968,8.0,702.003563611,1344.98215,S530118
71,CA_A6-Weekday-SDon-039500_S53_303,S53,307203.0,7075.0,2016-01-04 12:10:00,20160104.0,9231.24,3.0,478.23471436,1044.98215,S530118
72,CA_A6-Weekday-SDon-039500_S53_303,S53,307203.0,7075.0,2016-01-04 12:15:00,20160104.0,9398.58806452,2.0,398.38842167,744.98215,S530118
73,CA_A6-Weekday-SDon-039500_S53_303,S53,307203.0,7075.0,2016-01-04 12:20:00,20160104.0,10316.6556452,1.0,298.401649142,444.98215,S530118
74,CA_A6-Weekday-SDon-039500_S53_303,S53,307203.0,7075.0,2016-01-04 12:25:00,20160104.0,13396.5493548,1.0,21.9566517547,144.98215,S530118
75,CA_A6-Weekday-SDon-039500_S93_304,S93,301707.0,7085.0,2016-01-04 12:00:00,20160104.0,8584.55263158,4.0,852.554118683,1130.295745,S930077
76,CA_A6-Weekday-SDon-039500_S93_304,S93,301707.0,7085.0,2016-01-04 12:05:00,20160104.0,9648.86625,3.0,691.28261636,830.295745,S930077
77,CA_A6-Weekday-SDon-039500_S93_304,S93,301707.0,7085.0,2016-01-04 12:10:00,20160104.0,13014.4436364,3.0,330.251963797,530.295745,S930077
78,CA_A6-Weekday-SDon-039500_S93_304,S93,301707.0,7085.0,2016-01-04 12:15:00,20160104.0,13918.2248387,2.0,127.607436686,230.295745,S930077
79,CA_A6-Weekday-SDon-039500_S93_304,S93,307203.0,7085.0,2016-01-04 12:00:00,20160104.0,8584.55263158,2.0,567.869640177,714.025626,S930077
80,CA_A6-Weekday-SDon-039500_S93_304,S93,307203.0,7085.0,2016-01-04 12:05:00,20160104.0,9648.86625,1.0,406.598137854,414.025626,S930077
81,CA_A6-Weekday-SDon-039500_S93_304,S93,307203.0,7085.0,2016-01-04 12:10:00,20160104.0,13014.4436364,1.0,45.5674852909,114.025626,S930077
82,CA_A6-Weekday-SDon-039800_MISC_412,S90,200019.0,8210.0,2016-01-04 12:00:00,20160104.0,6143.18741935,1.0,16.89787311,31.152059,S900027
83,CA_A6-Weekday-SDon-039800_MISC_412,S90,200020.0,8210.0,2016-01-04 12:00:00,20160104.0,6143.18741935,2.0,55.236737608,153.229847,S900027
84,CA_A6-Weekday-SDon-039800_MISC_412,S90,202738.0,8210.0,2016-01-04 12:00:00,20160104.0,6143.18741935,6.0,221.917422916,366.781478,S900027
85,CA_A6-Weekday-SDon-039800_MISC_412,S90,202738.0,8210.0,2016-01-04 12:05:00,20160104.0,7082.06121212,1.0,48.7046317016,66.781478,S900027
86,CA_A6-Weekday-SDon-039900_X1011_310,X10B,203612.0,2217.0,2016-01-04 12:00:00,20160104.0,6670.09967742,3.0,289.64140274,254.540817,X10B0011
87,CA_A6-Weekday-SDon-040000_MISC_453,S53,200128.0,7072.0,2016-01-04 12:00:00,20160104.0,3721.415,22.0,1081.24854397,1338.024036,S530118
88,CA_A6-Weekday-SDon-040000_MISC_453,S53,200128.0,7072.0,2016-01-04 12:05:00,20160104.0,4810.50774194,18.0,873.884159418,1038.024036,S530118
89,CA_A6-Weekday-SDon-040000_MISC_453,S53,200128.0,7072.0,2016-01-04 12:10:00,20160104.0,6001.26370968,14.0,616.192653709,738.024036,S530118
90,CA_A6-Weekday-SDon-040000_MISC_453,S53,200128.0,7072.0,2016-01-04 12:15:00,20160104.0,7194.50612903,8.0,342.263126672,438.024036,S530118
91,CA_A6-Weekday-SDon-040000_MISC_453,S53,200128.0,7072.0,2016-01-04 12:20:00,20160104.0,8450.17526316,3.0,94.194635829,138.024036,S530118
92,CA_A6-Weekday-SDon-040000_MISC_453,S53,200715.0,7072.0,2016-01-04 12:00:00,20160104.0,3721.415,2.0,78.7021749653,157.932077,S530118
93,CA_A6-Weekday-SDon-040000_MISC_453,S53,307203.0,7072.0,2016-01-04 12:00:00,20160104.0,3721.415,27.0,1671.16399058,2380.834748,S530118
94,CA_A6-Weekday-SDon-040000_MISC_453,S53,307203.0,7072.0,2016-01-04 12:05:00,20160104.0,4810.50774194,23.0,1463.79960603,2080.834748,S530118
95,CA_A6-Weekday-SDon-040000_MISC_453,S53,307203.0,7072.0,2016-01-04 12:10:00,20160104.0,6001.26370968,19.0,1206.10810032,1780.834748,S530118
96,CA_A6-Weekday-SDon-040000_MISC_453,S53,307203.0,7072.0,2016-01-04 12:15:00,20160104.0,7194.50612903,13.0,932.178573284,1480.834748,S530118
97,CA_A6-Weekday-SDon-040000_MISC_453,S53,307203.0,7072.0,2016-01-04 12:20:00,20160104.0,8450.17526316,8.0,684.110082441,1180.834748,S530118
98,CA_A6-Weekday-SDon-040000_MISC_453,S53,307203.0,7072.0,2016-01-04 12:25:00,20160104.0,9193.71606061,3.0,490.938537947,880.834748,S530118
99,CA_A6-Weekday-SDon-040000_MISC_453,S53,307203.0,7072.0,2016-01-04 12:30:00,20160104.0,9585.2719403,1.0,364.067915864,580.834748,S530118
