,stop_id,route_id,shape_id,direction_id,dist_along_route
670,200314,S54,S540110,0,1326.81
671,203047,S54,S540110,0,1579.32
672,203048,S54,S540110,0,1888.49
673,203148,S54,S540110,0,2114.08
674,203049,S54,S540110,0,2272.15
675,201730,S54,S540110,0,2616.37
676,201731,S54,S540110,0,2815.55
677,201732,S54,S540110,0,2971.71
678,201733,S54,S540110,0,3126.58
679,201734,S54,S540110,0,3323.14
680,201735,S54,S540110,0,3490.3
681,201736,S54,S540110,0,3658.04
682,201737,S54,S540110,0,3823.38
683,201738,S54,S540110,0,4192.67
684,201739,S54,S540110,0,4357.43
685,201740,S54,S540110,0,4587.37
686,201741,S54,S540110,0,4830.14
687,201742,S54,S540110,0,5005.29
688,201743,S54,S540110,0,5132.18
689,201744,S54,S540110,0,5485.98
690,201745,S54,S540110,0,5753.82
691,201746,S54,S540110,0,5941.26
692,201747,S54,S540110,0,6167.25
693,201363,S54,S540110,0,6444.76
694,203453,S54,S540110,0,6761.53
695,203662,S54,S540110,0,6990.9
696,203663,S54,S540110,0,7304.44
697,203973,S54,S540110,0,7757.71
698,203664,S54,S540110,0,8132.41
699,201366,S54,S540110,0,8837.72
700,201369,S54,S540110,0,9927.45
701,201370,S54,S540110,0,10343.07
702,203028,S54,S540110,0,10577.77
703,200341,S54,S540110,0,11035.63
704,200342,S54,S540110,0,11198.36
705,200343,S54,S540110,0,11527.22
706,203786,S54,S540110,0,11676.64
707,202933,S54,S540110,0,11823.13
708,203645,S54,S540110,0,12060.05
709,203646,S54,S540110,0,12532.49
710,200350,S54,S540110,0,12582.32
711,203208,S54,S540110,0,12701.91
712,202725,S54,S540110,0,13048.74
713,202611,S54,S540110,0,13348.24
714,202726,S54,S540110,0,13586.26
715,203146,S54,S540110,0,13798.75
716,203147,S54,S540110,0,14051.27
717,200357,S54,S540110,0,14301.87
718,200358,S54,S540110,0,14541.31
719,200359,S54,S540110,0,14744.58
720,203602,S54,S540110,0,15015.0
721,203404,S54,S540110,0,15167.91
722,200361,S54,S540110,0,15420.17
723,200362,S54,S540110,0,15749.76
724,200363,S54,S540110,0,16026.51
725,200364,S54,S540110,0,16197.89
726,200367,S54,S540110,0,16760.41
727,200368,S54,S540110,0,17050.66
728,202664,S54,S540110,0,17229.24
729,202665,S54,S540110,0,17379.21
730,905107,S54,S540110,0,17606.53
731,200460,S55,S550257,0,0.14
732,202234,S55,S550257,0,810.64
733,202939,S55,S550257,0,1136.39
734,202927,S55,S550257,0,1577.36
735,202926,S55,S550257,0,1928.11
736,202925,S55,S550257,0,2445.88
737,202924,S55,S550257,0,2825.91
738,202923,S55,S550257,0,3227.12
739,202631,S55,S550257,0,3720.29
740,202304,S55,S550257,0,3988.52
741,202305,S55,S550257,0,4241.68
742,202306,S55,S550257,0,4479.34
743,202307,S55,S550257,0,4763.11
744,203117,S55,S550257,0,5131.66
745,202309,S55,S550257,0,5288.65
746,202632,S55,S550257,0,6005.53
747,805143,S55,S550286,0,0.13
748,203527,S55,S550286,0,516.22
749,203528,S55,S550286,0,796.92
750,805093,S55,S550286,0,1022.54
751,805094,S55,S550286,0,1295.64
752,203949,S55,S550286,0,1430.34
753,805096,S55,S550286,0,1997.79
754,805098,S55,S550286,0,2867.95
755,203959,S55,S550286,0,3273.55
756,203951,S55,S550286,0,3789.8
757,202899,S55,S550286,0,4259.61
758,203656,S55,S550286,0,4529.28
759,202934,S55,S550286,0,4846.38
760,200981,S55,S550286,0,5000.17
761,200982,S55,S550286,0,5691.53
762,805105,S55,S550286,0,5873.91
763,202641,S55,S550286,0,6333.49
764,203957,S55,S550286,0,6492.8
765,202329,S55,S550286,0,7189.36
766,202330,S55,S550286,0,7565.16
767,202331,S55,S550286,0,7811.26
768,202332,S55,S550286,0,8110.24
769,202333,S55,S550286,0,8460.83
770,202334,S55,S550286,0,8624.29
771,202335,S55,S550286,0,9189.95
772,202922,S55,S550286,0,9441.01
773,202921,S55,S550286,0,10012.22
774,203597,S55,S550286,0,10314.77
775,203001,S55,S550286,0,10649.58
776,202918,S55,S550286,0,11112.46
777,202095,S55,S550286,0,11399.4
778,202096,S55,S550286,0,11599.61
779,905046,S55,S550286,0,12020.99
780,202917,S55,S550286,0,13252.33
781,202845,S55,S550286,0,13825.63
782,202844,S55,S550286,0,14407.09
783,202842,S55,S550286,0,14947.74
784,202841,S55,S550286,0,15339.4
785,905162,S55,S550286,0,15770.44
786,200460,S56,S560198,0,0.14
787,202620,S56,S560198,0,509.34
788,202234,S56,S560198,0,810.64
789,202235,S56,S560198,0,988.11
790,202236,S56,S560198,0,1329.92
791,202610,S56,S560198,0,1560.9
792,203649,S56,S560198,0,1813.86
793,202237,S56,S560198,0,2348.49
794,202292,S56,S560198,0,3057.18
795,202293,S56,S560198,0,3185.84
796,202294,S56,S560198,0,3447.82
797,202295,S56,S560198,0,3565.11
798,202914,S56,S560198,0,4009.69
799,202913,S56,S560198,0,4386.83
800,202912,S56,S560198,0,4677.75
801,202911,S56,S560198,0,4961.17
802,202910,S56,S560198,0,5431.76
803,202909,S56,S560198,0,5696.56
804,202908,S56,S560198,0,6136.93
805,202907,S56,S560198,0,6322.96
806,202906,S56,S560198,0,6622.47
807,202905,S56,S560198,0,6856.58
808,202904,S56,S560198,0,7252.2
809,202903,S56,S560198,0,7478.76
810,203180,S56,S560198,0,7740.77
811,203209,S56,S560198,0,7974.38
812,202899,S56,S560198,0,8261.98
813,203656,S56,S560198,0,8531.65
814,202934,S56,S560198,0,8848.75
815,200981,S56,S560198,0,9002.53
816,200982,S56,S560198,0,9693.9
817,202897,S56,S560198,0,9729.75
818,805108,S56,S560198,0,10181.78
819,200460,S56,S560215,0,0.14
820,202234,S56,S560215,0,810.64
821,202235,S56,S560215,0,988.11
822,202236,S56,S560215,0,1329.92
823,202610,S56,S560215,0,1560.9
824,203649,S56,S560215,0,1813.86
825,202237,S56,S560215,0,2348.49
826,202292,S56,S560215,0,3057.18
827,202293,S56,S560215,0,3185.84
828,202294,S56,S560215,0,3447.82
829,202295,S56,S560215,0,3565.11
830,202914,S56,S560215,0,4009.69
831,202913,S56,S560215,0,4386.83
832,202912,S56,S560215,0,4677.75
833,202911,S56,S560215,0,4961.17
834,202910,S56,S560215,0,5431.76
835,202909,S56,S560215,0,5696.56
836,202908,S56,S560215,0,6136.93
837,202907,S56,S560215,0,6322.96
838,202906,S56,S560215,0,6622.47
839,202905,S56,S560215,0,6856.58
840,202904,S56,S560215,0,7252.2
841,202903,S56,S560215,0,7478.76
842,203180,S56,S560215,0,7740.77
843,203209,S56,S560215,0,7974.38
844,202899,S56,S560215,0,8261.98
845,203656,S56,S560215,0,8531.65
846,202934,S56,S560215,0,8848.75
847,200981,S56,S560215,0,9002.53
848,200982,S56,S560215,0,9693.9
849,202897,S56,S560215,0,9729.75
850,805108,S56,S560215,0,10181.78
851,203006,S61,S610065,0,0.0
852,200176,S61,S610065,0,301.67
853,200177,S61,S610065,0,655.59
854,905003,S61,S610065,0,780.12
855,200293,S61,S610065,0,917.5
856,203922,S61,S610065,0,1173.48
857,200570,S61,S610065,0,1512.39
858,203709,S61,S610065,0,1813.62
859,200572,S61,S610065,0,2075.27
860,200573,S61,S610065,0,2265.8
861,200574,S61,S610065,0,2786.04
862,200575,S61,S610065,0,3119.03
863,200576,S61,S610065,0,3349.43
864,203092,S61,S610065,0,3597.79
865,202661,S61,S610065,0,3813.08
866,200579,S61,S610065,0,4043.98
867,200580,S61,S610065,0,4363.16
868,202604,S61,S610065,0,4642.95
869,202660,S61,S610065,0,4754.44
870,200582,S61,S610065,0,4982.79
871,200583,S61,S610065,0,5181.77
872,200584,S61,S610065,0,5492.13
873,200585,S61,S610065,0,5707.71
874,200586,S61,S610065,0,5975.09
875,203050,S61,S610065,0,6146.1
876,203710,S61,S610065,0,6346.9
877,201422,S61,S610065,0,6603.26
878,202548,S61,S610065,0,6806.97
879,201356,S61,S610065,0,6993.85
880,201357,S61,S610065,0,7268.91
881,201358,S61,S610065,0,7516.21
882,201359,S61,S610065,0,7727.54
883,201360,S61,S610065,0,7981.32
884,202709,S61,S610065,0,8111.14
885,202710,S61,S610065,0,8313.51
886,202711,S61,S610065,0,8498.85
887,202712,S61,S610065,0,8744.91
888,203074,S61,S610065,0,9220.99
889,202715,S61,S610065,0,9919.42
890,203689,S61,S610065,0,10169.04
891,202716,S61,S610065,0,10792.81
892,202717,S61,S610065,0,11036.74
893,202718,S61,S610065,0,11395.57
894,202719,S61,S610065,0,11671.47
895,202720,S61,S610065,0,11850.89
896,202721,S61,S610065,0,12108.34
897,202991,S61,S610065,0,12528.4
898,202931,S61,S610065,0,12763.75
899,203478,S61,S610065,0,12923.6
900,202849,S61,S610065,0,13225.2
901,202850,S61,S610065,0,13563.73
902,203197,S61,S610065,0,13923.1
903,200456,S61,S610065,0,14529.46
904,203831,S61,S610065,0,14666.87
905,203540,S66,S660049,0,0.1
906,200176,S66,S660049,0,309.92
907,200177,S66,S660049,0,663.84
908,905003,S66,S660049,0,788.37
909,200293,S66,S660049,0,925.75
910,203922,S66,S660049,0,1181.73
911,203573,S66,S660049,0,1252.28
912,200570,S66,S660049,0,1520.64
913,203709,S66,S660049,0,1821.87
914,200572,S66,S660049,0,2083.52
915,200573,S66,S660049,0,2274.05
916,200574,S66,S660049,0,2794.29
917,200575,S66,S660049,0,3127.28
918,200576,S66,S660049,0,3357.68
919,203092,S66,S660049,0,3606.04
920,200620,S66,S660049,0,4101.3
921,200621,S66,S660049,0,4275.44
922,200622,S66,S660049,0,5102.97
923,200623,S66,S660049,0,5306.0
924,200624,S66,S660049,0,5493.32
925,200710,S66,S660049,0,6002.91
926,200626,S66,S660049,0,6107.22
927,200627,S66,S660049,0,6333.19
928,200580,S66,S660049,0,6633.25
929,202604,S66,S660049,0,6913.03
930,202660,S66,S660049,0,7024.52
931,200582,S66,S660049,0,7252.87
932,200583,S66,S660049,0,7451.86
933,200584,S66,S660049,0,7762.21
934,200585,S66,S660049,0,7977.8
935,200586,S66,S660049,0,8245.18
936,203050,S66,S660049,0,8416.18
937,203710,S66,S660049,0,8616.98
938,201422,S66,S660049,0,8873.34
939,200590,S66,S660049,0,9162.67
940,200591,S66,S660049,0,9328.3
941,200592,S66,S660049,0,9569.57
942,200593,S66,S660049,0,9879.52
943,200594,S66,S660049,0,10016.12
944,200595,S66,S660049,0,10227.43
945,200596,S66,S660049,0,10431.63
946,200597,S66,S660049,0,10804.57
947,200598,S66,S660049,0,10951.48
948,200315,S66,S660049,0,11328.04
949,200316,S66,S660049,0,11587.87
950,200416,S66,S660049,0,11895.27
951,200417,S66,S660049,0,12123.04
952,202993,S66,S660049,0,12490.71
953,202864,S74,S740286,0,0.31
954,200176,S74,S740286,0,268.48
955,200178,S74,S740286,0,762.83
956,203190,S74,S740286,0,1048.86
957,200180,S74,S740286,0,1300.67
958,200181,S74,S740286,0,1572.39
959,201638,S74,S740286,0,1713.95
960,200183,S74,S740286,0,1795.05
961,201083,S74,S740286,0,2179.85
962,202176,S74,S740286,0,2527.42
963,202177,S74,S740286,0,2754.15
964,202179,S74,S740286,0,2994.57
965,202180,S74,S740286,0,3123.59
966,202181,S74,S740286,0,3256.63
967,202182,S74,S740286,0,3419.37
968,202453,S74,S740286,0,3574.69
969,202184,S74,S740286,0,3771.82
970,202185,S74,S740286,0,3999.91
971,201649,S74,S740286,0,4241.65
972,202187,S74,S740286,0,4464.77
973,201650,S74,S740286,0,4628.58
974,201651,S74,S740286,0,4862.45
975,203414,S74,S740286,0,5079.28
976,201653,S74,S740286,0,5341.84
977,201654,S74,S740286,0,5496.17
978,201655,S74,S740286,0,5716.77
979,201656,S74,S740286,0,5891.66
980,203128,S74,S740286,0,6058.61
981,201658,S74,S740286,0,6251.77
982,201659,S74,S740286,0,6481.18
983,203059,S74,S740286,0,6638.33
984,201662,S74,S740286,0,7114.02
985,201663,S74,S740286,0,7306.74
986,201664,S74,S740286,0,7581.09
987,201665,S74,S740286,0,7882.71
988,203547,S74,S740286,0,8085.73
989,202205,S74,S740286,0,8353.78
990,202206,S74,S740286,0,8592.68
991,202207,S74,S740286,0,8709.9
992,202208,S74,S740286,0,8910.94
993,202209,S74,S740286,0,9191.99
994,202210,S74,S740286,0,9357.65
995,202572,S74,S740286,0,9482.83
996,201460,S74,S740286,0,9800.44
997,200340,S74,S740286,0,10041.62
998,200341,S74,S740286,0,10439.22
999,200342,S74,S740286,0,10601.95
1000,200343,S74,S740286,0,10930.81
1001,202933,S74,S740286,0,11226.73
1002,203645,S74,S740286,0,11463.64
1003,203646,S74,S740286,0,11936.09
1004,203208,S74,S740286,0,12105.51
1005,202725,S74,S740286,0,12452.33
1006,202611,S74,S740286,0,12751.84
1007,202726,S74,S740286,0,12989.85
1008,202228,S74,S740286,0,13097.94
1009,202229,S74,S740286,0,13294.58
1010,202230,S74,S740286,0,13540.27
1011,202231,S74,S740286,0,13778.73
1012,202232,S74,S740286,0,14065.37
1013,200460,S74,S740286,0,14641.84
1014,202620,S74,S740286,0,15151.04
1015,202234,S74,S740286,0,15452.34
1016,202235,S74,S740286,0,15629.81
1017,202236,S74,S740286,0,15971.62
1018,202610,S74,S740286,0,16202.59
1019,203649,S74,S740286,0,16455.56
1020,202237,S74,S740286,0,16990.19
1021,202239,S74,S740286,0,17705.77
1022,202240,S74,S740286,0,17930.92
1023,202241,S74,S740286,0,18374.68
1024,202242,S74,S740286,0,18669.5
1025,202628,S74,S740286,0,19226.46
1026,203569,S74,S740286,0,19340.97
1027,203517,S74,S740286,0,19773.24
1028,203855,S74,S740286,0,20007.6
1029,203519,S74,S740286,0,20299.82
1030,203552,S74,S740286,0,20608.15
1031,203665,S74,S740286,0,20863.83
1032,203521,S74,S740286,0,21081.06
1033,203522,S74,S740286,0,21493.37
1034,203523,S74,S740286,0,21806.46
1035,203524,S74,S740286,0,22205.32
1036,203525,S74,S740286,0,22533.61
1037,203536,S74,S740286,0,22860.44
1038,202248,S74,S740286,0,23260.0
1039,202249,S74,S740286,0,23755.31
1040,203449,S74,S740286,0,24359.14
1041,203548,S74,S740286,0,24497.6
1042,203072,S74,S740286,0,24690.95
1043,202253,S74,S740286,0,24863.94
1044,202254,S74,S740286,0,25053.15
1045,202255,S74,S740286,0,25301.43
1046,203450,S74,S740286,0,25689.06
1047,905179,S74,S740286,0,27469.97
1048,805163,S76,S760057,0,0.19
1049,200176,S76,S760057,0,268.36
1050,200177,S76,S760057,0,622.28
1051,200178,S76,S760057,0,762.71
1052,203190,S76,S760057,0,1048.74
1053,200180,S76,S760057,0,1300.54
1054,200181,S76,S760057,0,1572.27
1055,201638,S76,S760057,0,1713.83
1056,200183,S76,S760057,0,1794.93
1057,200184,S76,S760057,0,2010.47
1058,200185,S76,S760057,0,2134.43
1059,203205,S76,S760057,0,2372.83
1060,203225,S76,S760057,0,2613.91
1061,202519,S76,S760057,0,3041.65
1062,201644,S76,S760057,0,3299.97
1063,201645,S76,S760057,0,3491.16
1064,201646,S76,S760057,0,3682.23
1065,201647,S76,S760057,0,3919.17
1066,201648,S76,S760057,0,4135.02
1067,201649,S76,S760057,0,4368.02
1068,202187,S76,S760057,0,4591.14
1069,201650,S76,S760057,0,4754.95
1070,201651,S76,S760057,0,4988.82
1071,203414,S76,S760057,0,5205.65
1072,201653,S76,S760057,0,5468.21
1073,201654,S76,S760057,0,5622.54
1074,201655,S76,S760057,0,5843.15
1075,201656,S76,S760057,0,6018.03
1076,203128,S76,S760057,0,6184.98
1077,201658,S76,S760057,0,6378.14
1078,201659,S76,S760057,0,6607.55
1079,203059,S76,S760057,0,6764.7
1080,203718,S76,S760057,0,6963.6
1081,201662,S76,S760057,0,7240.39
1082,201663,S76,S760057,0,7433.11
1083,201664,S76,S760057,0,7707.46
1084,201665,S76,S760057,0,8009.08
1085,203547,S76,S760057,0,8212.11
1086,202205,S76,S760057,0,8480.15
1087,202206,S76,S760057,0,8719.05
1088,202207,S76,S760057,0,8836.27
1089,202208,S76,S760057,0,9037.31
1090,202209,S76,S760057,0,9318.36
1091,202210,S76,S760057,0,9484.02
1092,203515,S76,S760057,0,9696.81
1093,202482,S76,S760057,0,9928.69
1094,202483,S76,S760057,0,10214.47
1095,202484,S76,S760057,0,10383.66
1096,203073,S76,S760057,0,10771.62
1097,202486,S76,S760057,0,10976.77
1098,202487,S76,S760057,0,11131.86
1099,202488,S76,S760057,0,11289.04
1100,202489,S76,S760057,0,11438.88
1101,202490,S76,S760057,0,11597.49
1102,202491,S76,S760057,0,11825.07
1103,202652,S76,S760057,0,11979.51
1104,202494,S76,S760057,0,12141.84
1105,203130,S76,S760057,0,12220.25
1106,203238,S76,S760057,0,12443.07
1107,203159,S76,S760057,0,12699.25
1108,203158,S76,S760057,0,12848.51
1109,203157,S76,S760057,0,13003.82
1110,203156,S76,S760057,0,13193.51
1111,202501,S76,S760057,0,13364.73
1112,202502,S76,S760057,0,13543.55
1113,202503,S76,S760057,0,13670.56
1114,203563,S76,S760057,0,13842.63
1115,203564,S76,S760057,0,14115.76
1116,203565,S76,S760057,0,14264.21
1117,203566,S76,S760057,0,14506.93
1118,905112,S76,S760057,0,14717.9
1119,203896,S76,S760058,0,0.0
1120,203865,S76,S760058,0,85.45
1121,203556,S76,S760058,0,213.41
1122,203558,S76,S760058,0,419.63
1123,203635,S76,S760058,0,675.82
1124,203560,S76,S760058,0,897.08
1125,203561,S76,S760058,0,1067.78
1126,203562,S76,S760058,0,1386.5
1127,203149,S76,S760058,0,1541.5
1128,203150,S76,S760058,0,1716.42
1129,203151,S76,S760058,0,1882.27
1130,203152,S76,S760058,0,1999.88
1131,203153,S76,S760058,0,2245.66
1132,203154,S76,S760058,0,2383.01
1133,203691,S76,S760058,0,2490.74
1134,203162,S76,S760058,0,2690.59
1135,203155,S76,S760058,0,2861.38
1136,202383,S76,S760058,0,3169.32
1137,202384,S76,S760058,0,3317.23
1138,202385,S76,S760058,0,3473.24
1139,202386,S76,S760058,0,3631.81
1140,202387,S76,S760058,0,3766.29
1141,202388,S76,S760058,0,4075.01
1142,202389,S76,S760058,0,4281.2
1143,202390,S76,S760058,0,4509.62
1144,203065,S76,S760058,0,4799.19
1145,201378,S76,S760058,0,5014.18
1146,201459,S76,S760058,0,5168.06
1147,202121,S76,S760058,0,5303.45
1148,202122,S76,S760058,0,5457.76
1149,202123,S76,S760058,0,5749.51
1150,202124,S76,S760058,0,5908.71
1151,202125,S76,S760058,0,6028.39
1152,201593,S76,S760058,0,6263.58
1153,202581,S76,S760058,0,6561.18
1154,201595,S76,S760058,0,6780.64
1155,201596,S76,S760058,0,7031.28
1156,201597,S76,S760058,0,7278.93
1157,201598,S76,S760058,0,7555.11
1158,203688,S76,S760058,0,7832.07
1159,201600,S76,S760058,0,8017.76
1160,201601,S76,S760058,0,8178.75
1161,201602,S76,S760058,0,8401.6
1162,203057,S76,S760058,0,8565.39
1163,201604,S76,S760058,0,8723.88
1164,201605,S76,S760058,0,8923.51
1165,201606,S76,S760058,0,9127.01
1166,203204,S76,S760058,0,9291.51
1167,201608,S76,S760058,0,9552.77
1168,201609,S76,S760058,0,9772.36
1169,203638,S76,S760058,0,9960.91
1170,201611,S76,S760058,0,10259.29
1171,201612,S76,S760058,0,10441.19
1172,201613,S76,S760058,0,10606.0
1173,202147,S76,S760058,0,10723.95
1174,201615,S76,S760058,0,10927.59
1175,201616,S76,S760058,0,11203.68
1176,201617,S76,S760058,0,11333.51
1177,203410,S76,S760058,0,11585.76
1178,203472,S76,S760058,0,11907.49
1179,200145,S76,S760058,0,12113.07
1180,200146,S76,S760058,0,12511.12
1181,200147,S76,S760058,0,12654.35
1182,200148,S76,S760058,0,12819.73
1183,200149,S76,S760058,0,12967.07
1184,203379,S76,S760058,0,13239.81
1185,200151,S76,S760058,0,13383.76
1186,200152,S76,S760058,0,13678.8
1187,200153,S76,S760058,0,13881.13
1188,200154,S76,S760058,0,14105.66
1189,203650,S76,S760058,0,14386.0
1190,805015,S76,S760058,0,14745.17
1191,905180,S78,S780569,0,690.92
1192,202256,S78,S780569,0,2104.08
1193,203549,S78,S780569,0,2415.77
1194,203550,S78,S780569,0,2834.13
1195,202260,S78,S780569,0,3153.83
1196,203183,S78,S780569,0,3689.8
1197,202262,S78,S780569,0,3826.81
1198,202263,S78,S780569,0,3981.57
1199,202264,S78,S780569,0,4271.82
1200,203068,S78,S780569,0,4581.43
1201,200966,S78,S780569,0,4781.89
1202,200967,S78,S780569,0,5290.22
1203,200968,S78,S780569,0,5448.37
1204,200969,S78,S780569,0,5607.06
1205,200970,S78,S780569,0,5910.0
1206,200971,S78,S780569,0,6197.51
1207,200972,S78,S780569,0,6362.89
1208,200973,S78,S780569,0,6690.47
1209,200974,S78,S780569,0,7178.06
1210,203642,S78,S780569,0,7674.81
1211,203647,S78,S780569,0,7876.05
1212,200977,S78,S780569,0,8360.37
1213,200978,S78,S780569,0,8830.88
1214,200979,S78,S780569,0,9209.19
1215,200980,S78,S780569,0,9542.65
1216,200981,S78,S780569,0,9806.67
1217,200982,S78,S780569,0,10498.04
1218,200983,S78,S780569,0,10707.47
1219,200984,S78,S780569,0,10859.64
1220,200985,S78,S780569,0,11447.4
1221,202657,S78,S780569,0,11602.87
1222,200987,S78,S780569,0,11934.1
1223,200988,S78,S780569,0,12081.98
1224,200990,S78,S780569,0,12419.85
1225,200991,S78,S780569,0,12577.87
1226,200992,S78,S780569,0,12806.08
1227,200993,S78,S780569,0,13147.4
1228,200994,S78,S780569,0,13422.02
1229,200995,S78,S780569,0,13697.02
1230,203431,S78,S780569,0,13946.84
1231,200479,S78,S780569,0,14168.14
1232,200480,S78,S780569,0,14303.69
1233,203399,S78,S780569,0,14460.59
1234,203361,S78,S780569,0,14774.16
1235,201003,S78,S780569,0,15132.67
1236,201005,S78,S780569,0,15564.61
1237,201006,S78,S780569,0,15721.46
1238,201007,S78,S780569,0,15954.19
1239,201008,S78,S780569,0,16219.74
1240,201009,S78,S780569,0,16511.76
1241,201010,S78,S780569,0,16682.14
1242,201011,S78,S780569,0,16837.19
1243,202785,S78,S780569,0,17088.87
1244,201012,S78,S780569,0,17331.68
1245,201013,S78,S780569,0,17504.52
1246,201014,S78,S780569,0,17662.37
1247,203967,S78,S780569,0,17899.71
1248,201016,S78,S780569,0,18191.73
1249,201017,S78,S780569,0,18438.52
1250,203082,S78,S780569,0,18760.78
1251,201020,S78,S780569,0,19053.67
1252,202567,S78,S780569,0,19225.64
1253,203683,S78,S780569,0,19323.84
1254,201022,S78,S780569,0,19644.82
1255,201023,S78,S780569,0,19833.32
1256,202602,S78,S780569,0,19991.36
1257,201026,S78,S780569,0,20178.13
1258,201630,S78,S780569,0,20465.92
1259,201028,S78,S780569,0,20659.26
1260,201029,S78,S780569,0,20823.38
1261,201030,S78,S780569,0,20978.61
1262,201031,S78,S780569,0,21144.59
1263,201032,S78,S780569,0,21437.46
1264,201033,S78,S780569,0,21556.3
1265,201034,S78,S780569,0,21763.09
1266,203698,S78,S780569,0,21861.9
1267,201036,S78,S780569,0,22089.73
1268,201037,S78,S780569,0,22275.7
1269,201038,S78,S780569,0,22491.1
1270,201039,S78,S780569,0,22691.12
1271,203699,S78,S780569,0,22933.45
1272,203700,S78,S780569,0,23129.36
1273,201042,S78,S780569,0,23428.5
1274,200660,S78,S780569,0,23606.12
1275,200661,S78,S780569,0,23788.93
1276,200662,S78,S780569,0,24041.56
1277,200663,S78,S780569,0,24244.11
1278,200664,S78,S780569,0,24415.12
1279,203013,S78,S780569,0,24615.58
1280,201049,S78,S780569,0,24747.82
1281,201050,S78,S780569,0,24959.59
1282,202802,S78,S780569,0,25214.33
1283,201052,S78,S780569,0,25436.01
1284,201053,S78,S780569,0,25694.88
1285,201054,S78,S780569,0,26000.63
1286,201055,S78,S780569,0,26315.69
1287,203674,S78,S780569,0,26660.35
1288,203116,S78,S780569,0,26831.75
1289,201059,S78,S780569,0,27220.11
1290,201060,S78,S780569,0,27490.41
1291,201061,S78,S780569,0,27721.36
1292,201062,S78,S780569,0,27982.22
1293,202788,S78,S780569,0,28235.1
1294,201064,S78,S780569,0,28683.57
1295,201623,S78,S780569,0,29024.81
1296,201066,S78,S780569,0,29254.37
1297,200152,S78,S780569,0,29523.86
1298,200285,S78,S780569,0,29729.61
1299,200154,S78,S780569,0,29950.72
1300,203650,S78,S780569,0,30231.05
1301,805015,S78,S780569,0,30590.22
1302,805164,S78,S780580,0,0.14
1303,200176,S78,S780580,0,301.37
1304,200177,S78,S780580,0,655.28
1305,200292,S78,S780580,0,829.42
1306,201077,S78,S780580,0,986.96
1307,201078,S78,S780580,0,1328.95
1308,202601,S78,S780580,0,1520.16
1309,201080,S78,S780580,0,1865.52
1310,201081,S78,S780580,0,2113.06
1311,201082,S78,S780580,0,2345.42
1312,201083,S78,S780580,0,2651.4
1313,201084,S78,S780580,0,2957.95
1314,201085,S78,S780580,0,3274.02
1315,201086,S78,S780580,0,3454.86
1316,201087,S78,S780580,0,3666.99
1317,201088,S78,S780580,0,4085.33
1318,201282,S78,S780580,0,4279.7
1319,201090,S78,S780580,0,4633.77
1320,203756,S78,S780580,0,4904.47
1321,201092,S78,S780580,0,5231.52
1322,905018,S78,S780580,0,5502.74
1323,201093,S78,S780580,0,5813.36
